streetLine1,postalCode,city,state,longitude,latitude
"21 Rue Yvan","J7C2A1","Blainville","Laurentides","-73.90662742740278","45.68698338609472"
"256 Boulevard des Fleurs","J7C1L7","Blainville","Laurentides","-73.8727957670125","45.6634514230092"
"2801 Rue Jacques-Brel","J7H1K2","Boisbriand","Laurentides","-73.85370519386673","45.61946254695493"
"170 7e Rang","G0M1W0","Saint-Ludger","Estrie","-70.7048564381721","45.7158253960142"
"16 Chemin de l'Arc-en-Ciel","J0R1R1","Saint-Sauveur","Laurentides","-74.20868442471556","45.8677469336435"
"3 Grand Rang","G0A3G0","Saint-Basile","Capitale-Nationale","-71.7587513672477","46.8016741801072"
"100 Rue Letellier","G3L2K5","Saint-Raymond","Capitale-Nationale","-71.8092406450593","46.8491701003879"
"1650 Chemin des Chanterelles","J8B2V8","Sainte-Adèle","Laurentides","-74.1787623088498","45.92254273353817"
"31 Rue du Doral","J0R1H0","Morin-Heights","Laurentides","-74.2315568250485","45.88950252585131"
"227 Chemin de la Poutrelle","J0R1R3","Saint-Sauveur","Laurentides","-74.16031271029084","45.87173524214381"
"432 Rue Saint-Joseph","G3L1K3","Saint-Raymond","Capitale-Nationale","-71.8310623446805","46.8915199998766"
"596 Chemin Principal","G4T1G1","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8729805512144","47.3734695836914"
"15 East Cape Alley","G4T6E4","Grosse-Île","Gaspésie–Îles-de-la-Madeleine","-61.4736225243643","47.6182693804083"
"3050 Boulevard de la Gare","J7V0H1","Vaudreuil-Dorion","Montérégie","-74.05808009944553","45.39537519805273"
"14 Rue Rouleau","J7V8M8","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.93933537958831","45.38497441500324"
"577 Grand Boulevard","J7V4X4","L'Île-Perrot","Montérégie","-73.9689695584099","45.38697352702857"
"800 Rue Valois","J7V0Z7","Vaudreuil-Dorion","Montérégie","-74.03740638476451","45.37436122438837"
"287 Montée du Comté","J7X0B1","Les Coteaux","Montérégie","-74.2176082874875","45.26308190718628"
"2827 Rue Alexandre-Taschereau","J7V9V7","Vaudreuil-Dorion","Montérégie","-74.06356850835195","45.41267531477174"
"301 Montée du Comté","J7X0B1","Les Coteaux","Montérégie","-74.21793170407294","45.2640737434327"
"1310 Rue du Domaine","J7T2L4","Saint-Lazare","Montérégie","-74.18062399273147","45.39994348190741"
"45 Rue des Lilas","J7V8S6","L'Île-Perrot","Montérégie","-73.94796507715724","45.38138648134224"
"86 Rue Saint-François","J7T0N4","Les Cèdres","Montérégie","-73.98884765994438","45.32855418306118"
"1290 Rue Bellevue","J7T2L3","Saint-Lazare","Montérégie","-74.1703173177248","45.39789876671986"
"34 Rue Carmel","J0P1H0","Hudson","Montérégie","-74.16104381068337","45.44821000748362"
"2811 Rue du Comtois","J7T0E7","Saint-Lazare","Montérégie","-74.17456742852123","45.41773418059044"
"356 Rue Dalcourt","J7W5X4","Pincourt","Montérégie","-73.98673726188426","45.37305709486083"
"22 Avenue Fouquet","J5R6Z5","Candiac","Montérégie","-73.5242363760679","45.3825329479228"
"483 Rue d'Ambre","J5R0S2","Candiac","Montérégie","-73.5158723257522","45.3973671494478"
"1725 Croissant des Cèdres","J5C1K2","Sainte-Catherine","Montérégie","-73.574920059256","45.3931515603028"
"2 Avenue de Picardie","J5R5S7","Candiac","Montérégie","-73.505729602378","45.3997071439689"
"3721 Rue Ontario Est","H1W1S1","Montréal","Montréal","-73.54430441212959","45.54639863788175"
"3200 Rue Omer-Lavallée","H1Y3P5","Montréal","Montréal","-73.56062525663869","45.54654326794961"
"1170 Rue Montcalm","H2L0M2","Montréal","Montréal","-73.55420351563139","45.51731956116164"
"19 Avenue Papineau","J5R5S8","Candiac","Montérégie","-73.5074737929958","45.3998213344143"
"704 Rue Guérin","J0L2A0","Saint-Isidore","Montérégie","-73.6854369293505","45.3001119369733"
"1 Croissant de l'Oasis","J5A1K5","Saint-Constant","Montérégie","-73.5795896763895","45.3813560672841"
"161 Montée du Comté","J7X0C4","Les Coteaux","Montérégie","-74.21432764570746","45.25882480789258"
"35 Rue Besner","J0P1B0","Coteau-du-Lac","Montérégie","-74.17549540591635","45.29641712523964"
"369 Rue Favreau","J7V6W5","Vaudreuil-Dorion","Montérégie","-74.02572292582906","45.40688978426079"
"3223 Boulevard de la Gare","J7V0L5","Vaudreuil-Dorion","Montérégie","-74.04402301944191","45.40391109139958"
"2859 Rue Jean-Jacques-Bertrand","J7V9V6","Vaudreuil-Dorion","Montérégie","-74.06531066853279","45.41313463938751"
"114 Rue Cedar","J0P1H0","Hudson","Montérégie","-74.1470248051354","45.45425633611527"
"140 Chemin des Érables","J0P1P0","Rigaud","Montérégie","-74.3136305472507","45.47273582845956"
"1042 Boulevard Virginie-Roy","J7V8K9","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.93564462671965","45.38494355667216"
"89 Rue du Domaine","J7V2S1","Vaudreuil-Dorion","Montérégie","-74.03214449790379","45.40236974201267"
"2 Rue Boileau","J7V7Z3","Vaudreuil-Dorion","Montérégie","-74.03910735821103","45.40382190861693"
"601 Rue Jetté","J7V7H5","Vaudreuil-Dorion","Montérégie","-74.02839316448731","45.40829026941439"
"305 3e Avenue","J7V7M2","L'Île-Perrot","Montérégie","-73.96004652117706","45.39426837044648"
"455 24e Avenue","J7V4N1","L'Île-Perrot","Montérégie","-73.95147594223988","45.38291143115448"
"830 Chemin Saint-Féréol","J7T1G8","Les Cèdres","Montérégie","-74.07506289119459","45.34426435029785"
"4600 Rue des Cormorans","J5C1R2","Sainte-Catherine","Montérégie","-73.5637911726775","45.3916489313686"
"31 Rue de Poitiers","J5R5X6","Candiac","Montérégie","-73.5069870456738","45.3985525863395"
"12 Rue Moquin","J5A1V4","Saint-Constant","Montérégie","-73.5942594743036","45.3878957991637"
"25 Rue Surprenant","J5C1W2","Sainte-Catherine","Montérégie","-73.5561306526548","45.4022112340664"
"68 Rue des Tilleuls","J5R0V9","Candiac","Montérégie","-73.5112741258785","45.3613815484888"
"1611 Rue des Féviers","J7W0A6","Pincourt","Montérégie","-73.97687172355623","45.36740249475645"
"465 Rue Daviau","J7T1J1","Les Cèdres","Montérégie","-74.06927722833824","45.32338933319895"
"74 Chemin Duhamel","J7W4C5","Pincourt","Montérégie","-73.99848667195064","45.3836246426445"
"186 Rue des Saules","J7X1A2","Les Coteaux","Montérégie","-74.20932855972553","45.26222347725853"
"96 Montée de la Côte-Double","J7V0H4","Vaudreuil-Dorion","Montérégie","-74.00428400689664","45.36062557288875"
"737 Route de la Cité-des-Jeunes","J7T2B5","Saint-Lazare","Montérégie","-74.10361719211035","45.3812754060331"
"56 Rue Sylvio-Leduc","J7W3K8","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.9204397166281","45.38374085680253"
"3171 Boulevard de la Gare","J7V0V7","Vaudreuil-Dorion","Montérégie","-74.0465910347953","45.403390802415"
"617 Rue des Merisiers","J7W0K3","Pincourt","Montérégie","-73.979713396108","45.37282578498981"
"418 Rue des Érables","J7V6J6","L'Île-Perrot","Montérégie","-73.94740256594162","45.38939743534487"
"72 Rue J.-L.-Lapierre","J5A2H6","Saint-Constant","Montérégie","-73.5756456274592","45.3825285730328"
"26 Rue Moquin","J5A1V5","Saint-Constant","Montérégie","-73.5949602878371","45.3869774433178"
"3605 Boulevard Marie-Victorin","J5C1X8","Sainte-Catherine","Montérégie","-73.5493648989626","45.3997644095871"
"1205 Rue Centrale","J5C1A2","Sainte-Catherine","Montérégie","-73.5769188274333","45.3985971751615"
"38 Rue Rimbaud","J5A0K7","Saint-Constant","Montérégie","-73.6042286030534","45.3804901970731"
"108 Rue Pascal","J5A1H4","Saint-Constant","Montérégie","-73.5723200071021","45.3781303520229"
"2608 Boulevard Perrot","J7W3A2","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.93470524381343","45.35733031898904"
"40 Rue Toe-Blake","J7V3R6","Vaudreuil-Dorion","Montérégie","-74.04954991469472","45.39601503523478"
"17 Rue des Rosiers","J7V8S7","L'Île-Perrot","Montérégie","-73.94607810400613","45.38337357774028"
"2010 Rue Forest Hill","J7T2G6","Saint-Lazare","Montérégie","-74.1400974115086","45.40473107848579"
"177 Rue des Ruisseaux","J7V8X2","L'Île-Perrot","Montérégie","-73.94126439277996","45.39162598421111"
"1576 Rue Leduc","J7T2H5","Saint-Lazare","Montérégie","-74.15333136191335","45.4024964928553"
"2949 Chemin Sainte-Angélique","J7T2K3","Saint-Lazare","Montérégie","-74.17616776039745","45.4043612715344"
"2154 Rue des Pilets","J7V9N9","Vaudreuil-Dorion","Montérégie","-74.02016701131548","45.41397919925653"
"1780 Rue Jeanne","J7T1K5","Les Cèdres","Montérégie","-74.13506785293391","45.37427188646534"
"174 Rue des Plaines","J7X1A2","Les Coteaux","Montérégie","-74.21103232856242","45.26090810514179"
"1627 Rue des Cèdres","J7T2P8","Saint-Lazare","Montérégie","-74.129195546349","45.40195713742667"
"1883 Rue Poirier","J7T2T2","Saint-Lazare","Montérégie","-74.13860914135888","45.40076203301153"
"930 Rue de la Vallée","J7W0H7","Pincourt","Montérégie","-73.96801989088259","45.37885104866973"
"9 Rue D'Amour","J0P1P0","Rigaud","Montérégie","-74.30315683730147","45.47461856061959"
"2644 Place Curry","J7T2A1","Saint-Lazare","Montérégie","-74.16297100738525","45.43156941317477"
"80 Place Papineau","J5R6B5","Candiac","Montérégie","-73.506213113574","45.3984245026553"
"95 Boulevard Montcalm Nord","J5R0R8","Candiac","Montérégie","-73.5179086083016","45.3946496657341"
"132 Place Mercure","J5R1B2","Candiac","Montérégie","-73.5328029059661","45.4001952033939"
"777 Rang Saint-Pierre Sud","J5A0P9","Saint-Constant","Montérégie","-73.5939612003788","45.3087306678339"
"36 Rue Matte","J5A2G8","Saint-Constant","Montérégie","-73.574966643848","45.3711815438802"
"9 Rue Charles-Le Moyne","J7W1A5","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.92410603162604","45.38222447984097"
"317 Chemin du Fleuve","J0P1B0","Coteau-du-Lac","Montérégie","-74.17858599521153","45.28881884912801"
"127 Rue Lartigue","J7V6G9","Vaudreuil-Dorion","Montérégie","-74.03999851306028","45.40216190313727"
"32 Rue Picard","J7W3B8","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.92472678449195","45.38667651085592"
"466 Rue Saint-Paul","G0A4L0","Saint-Ubalde","Capitale-Nationale","-72.2723837476687","46.7575162741615"
"2988 Rue du Cumberland","J7T2B1","Saint-Lazare","Montérégie","-74.17400483659252","45.43192776425673"
"2192 Croissant de Montrose","J7T2G7","Saint-Lazare","Montérégie","-74.14976208833448","45.4053694785924"
"548 Rue Stirling","J0P1H0","Hudson","Montérégie","-74.16257802359824","45.44821909338749"
"2003 Rue Chicoine","J7V8P2","Vaudreuil-Dorion","Montérégie","-74.03960036446028","45.36381919479117"
"10 187e Avenue","J7V8P4","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.952908219741","45.35349352131452"
"340 7e Avenue","J7V4T7","L'Île-Perrot","Montérégie","-73.96202518253465","45.38946380923871"
"738 Avenue Desmarchais","J7V9A7","Vaudreuil-Dorion","Montérégie","-74.03463179452167","45.37760293453418"
"2584 Chemin du Lac-Blanc","G0A4L0","Saint-Ubalde","Capitale-Nationale","-72.2830476433731","46.815637511389"
"5820 Rue Suzor-Coté","J5C1E7","Sainte-Catherine","Montérégie","-73.5799606292498","45.3998908199919"
"43 Rue Morin","J5A1V7","Saint-Constant","Montérégie","-73.5994299487484","45.3869735750099"
"12 Rue Boisclair","J5A2M3","Saint-Constant","Montérégie","-73.5657061078517","45.3671918745369"
"95 Rue Flaubert","J5R0C3","Candiac","Montérégie","-73.5263668706491","45.3782760789939"
"85 Rue Gravel","J5C1M3","Sainte-Catherine","Montérégie","-73.5675430829238","45.4045716098173"
"21 Rue de l'Olivier","J5A1L1","Saint-Constant","Montérégie","-73.580699378423","45.3804464390192"
"95 Boulevard Montcalm Nord","J5R0R8","Candiac","Montérégie","-73.5179086083016","45.3946496657341"
"129 Avenue Fouquet","J5R0T3","Candiac","Montérégie","-73.5253122646603","45.3783569654152"
"14 Rue Morin","J5A1V8","Saint-Constant","Montérégie","-73.5975561792687","45.3889638655587"
"499 Rue d'Ambre","J5R0S2","Candiac","Montérégie","-73.5158488384176","45.3975465413731"
"390 Rue d'Émeraude","J5R0S1","Candiac","Montérégie","-73.5145285729497","45.3978617279303"
"16 Rue de l'Hôtel-de-Ville","J0P1P0","Rigaud","Montérégie","-74.30232169114907","45.47582196251584"
"62 Rue Kendall","J7W7M1","Pincourt","Montérégie","-73.97410435039372","45.38512142085623"
"136 4e Avenue","J7V4Y3","L'Île-Perrot","Montérégie","-73.95758748302178","45.39667385047427"
"51 Rue de l'Église","J7V1W5","Vaudreuil-Dorion","Montérégie","-74.0083772688465","45.38725241195014"
"188 Rue des Pruches","J7V0E6","Vaudreuil-Dorion","Montérégie","-74.0328898585399","45.38110256449097"
"294 Rue des Loisirs","J7V1K9","Vaudreuil-Dorion","Montérégie","-74.02121523523371","45.38624969096148"
"150 Chemin des Chenaux","J7V9E5","Vaudreuil-Dorion","Montérégie","-74.0196040519524","45.40702614226894"
"2097 Place de l'Armurier","J7T3L3","Saint-Lazare","Montérégie","-74.14338670349414","45.41766163166345"
"110 Rue Bach","J7V0M7","Vaudreuil-Dorion","Montérégie","-74.04202523780621","45.37914085979732"
"13 Rue de Ville-Marie","J5A2L7","Saint-Constant","Montérégie","-73.5861651474404","45.3809643905717"
"27 Avenue d'Hochelaga","J5R3N3","Candiac","Montérégie","-73.5222603629695","45.3903710679991"
"28 Avenue du Beaujolais","J5R4B6","Candiac","Montérégie","-73.5085809900139","45.3816802507994"
"26 Rue de Drubec","J5R0G2","Candiac","Montérégie","-73.4925049309303","45.3787107615333"
"18 Rue de Sicile","J5R0B3","Candiac","Montérégie","-73.5160077144411","45.364312045814"
"520 Desserte Route 132","J5A2S6","Saint-Constant","Montérégie","-73.5878819533961","45.3913104085651"
"112 Rue Breton","J5A2B8","Saint-Constant","Montérégie","-73.5653029187318","45.3717994467702"
"49 Rue du Portage","J5A0Z6","Saint-Constant","Montérégie","-73.5705495062597","45.386575045056"
"19 Rue Duranceau","J5R6R4","Candiac","Montérégie","-73.4905257379055","45.3792055023003"
"4000 Boulevard Saint-Laurent","J5C2A9","Sainte-Catherine","Montérégie","-73.553529428334","45.3944301705239"
"103 Rue Lefebvre","J5A1M6","Saint-Constant","Montérégie","-73.5836294233223","45.3845207397431"
"765 Rue Union","J5C1B3","Sainte-Catherine","Montérégie","-73.5745388918499","45.4011206900534"
"2 Rue de Sorrente","J5R6Y5","Candiac","Montérégie","-73.510366022711","45.3668773643265"
"1845 Rue Centrale","J5C1G5","Sainte-Catherine","Montérégie","-73.5797603315197","45.393100711138"
"200 Avenue de Dijon","J5R0L9","Candiac","Montérégie","-73.5023698015323","45.3755607830658"
"282 Chemin du Grand-Quai","J0P1P0","Rigaud","Montérégie","-74.29548700156694","45.49942731266398"
"16 34e Avenue","J7V6T2","L'Île-Perrot","Montérégie","-73.94003733424616","45.39313347506398"
"25 Rue de l'Hôtel-de-Ville","J7T1V5","Les Cèdres","Montérégie","-74.05313810881933","45.30605607051081"
"23 Rue Évangéline","J7V8A9","Vaudreuil-Dorion","Montérégie","-74.04191426460928","45.39945329700708"
"147 Rue des Anémones","J7V0A4","Vaudreuil-Dorion","Montérégie","-74.03564377436074","45.38876545577433"
"2822 Rue des Muscaris","J7V0H9","Vaudreuil-Dorion","Montérégie","-74.0380195841959","45.38612675918519"
"15 Rue Rouleau","J7V8M8","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.93879692230131","45.38470654487494"
"118 Rue Upper Whitlock","J0P1H0","Hudson","Montérégie","-74.1666672149685","45.45566414922708"
"542 Rue Bridle Path","J0P1H0","Hudson","Montérégie","-74.1612796375312","45.44650791634299"
"392 Rue Olympic","J0P1H0","Hudson","Montérégie","-74.1443263194159","45.44633489181285"
"1260 Rue des Mésanges","J7T2N7","Saint-Lazare","Montérégie","-74.15892128496698","45.39986381965662"
"3557 Rue Rosalie","J7V0G1","Vaudreuil-Dorion","Montérégie","-74.13820752839067","45.44333667563283"
"520 3e Boulevard","J7W4L1","Pincourt","Montérégie","-73.97864576465112","45.35977321892639"
"61 Avenue Marc-Aurèle-Fortin","J7V8H3","Vaudreuil-Dorion","Montérégie","-74.03619390702276","45.39427006963718"
"192 8e Avenue","J7V3B2","Vaudreuil-Dorion","Montérégie","-74.03082830334921","45.38048226406611"
"152 Rue Marcotte","J7W6R2","Pincourt","Montérégie","-73.98160935594754","45.3750854777155"
"89 Boulevard Don-Quichotte","J7V6X2","L'Île-Perrot","Montérégie","-73.96250673710551","45.38901189123559"
"371 Rue Legault","J7V6Z7","Vaudreuil-Dorion","Montérégie","-74.02477467214922","45.40657024973208"
"367 Boulevard Olympique","J7W4B7","Pincourt","Montérégie","-73.99241217211788","45.36936126141214"
"3177 Boulevard de la Gare","J7V0P6","Vaudreuil-Dorion","Montérégie","-74.0456145275825","45.40290977449271"
"48 Rue Lautrec","J5A1C9","Saint-Constant","Montérégie","-73.5654576058809","45.3843886176185"
"13 Chemin du Petit-Saint-Régis Nord","J5A2J3","Saint-Constant","Montérégie","-73.5786155283422","45.37863914807"
"5 Rue Otis","J5A1K8","Saint-Constant","Montérégie","-73.578426188842","45.380259052135"
"6080 Place des Cageux","J5C0E1","Sainte-Catherine","Montérégie","-73.5851174497184","45.3953236847302"
"217 Rue Main","J0P1H0","Hudson","Montérégie","-74.11053146602538","45.44801429777432"
"570 Chemin Clément-Savard","G0A4L0","Saint-Ubalde","Capitale-Nationale","-72.3052604249389","46.7433889479722"
"310 Rue Main","J0P1H0","Hudson","Montérégie","-74.12058797760587","45.45458302790079"
"461 Rue des Érables","J7V7B4","L'Île-Perrot","Montérégie","-73.9442670257784","45.38854581173698"
"479 Rue du Versant","J7W9Z6","Pincourt","Montérégie","-73.96466981045918","45.38213771060018"
"3150 Boulevard de la Gare","J7V0J5","Vaudreuil-Dorion","Montérégie","-74.0485959238442","45.40356276272919"
"2676 Rue des Roseraies","J7V9G5","Vaudreuil-Dorion","Montérégie","-74.03299611585558","45.38968672284516"
"35 22e Avenue","J7V4N6","L'Île-Perrot","Montérégie","-73.94915831641947","45.39337681740865"
"49 Rue Rabeau","J7V8N2","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.93906666872024","45.38160100304994"
"2 Rue Boileau","J7V7Z3","Vaudreuil-Dorion","Montérégie","-74.03910735821103","45.40382190861693"
"17 Rue du Frère-André-Daoust","J0P1P0","Rigaud","Montérégie","-74.31935366292899","45.48021765159911"
"63 Rue Lauzon","J0P1P0","Rigaud","Montérégie","-74.29489664534431","45.4784108082263"
"332 Montée du Comté","J7X1A8","Les Coteaux","Montérégie","-74.21958843538222","45.26505776786001"
"122 Chemin Duhamel","J7W3R4","Pincourt","Montérégie","-73.99892543073209","45.38011848179111"
"69 Avenue René","J0P1R0","Rivière-Beaudette","Montérégie","-74.31091778628327","45.20991183804438"
"210 Avenue Forest","J7W8E7","Pincourt","Montérégie","-73.97742119670703","45.37809037492861"
"110 Rue des Frênes","J7W0B8","Pincourt","Montérégie","-73.98229283652974","45.36538209730068"
"138 7e Avenue","J5A1W5","Saint-Constant","Montérégie","-73.5778182879495","45.3746082269449"
"16 Place d'Auvergne","J5R5R2","Candiac","Montérégie","-73.5052105213257","45.3884743697157"
"40 Rue d'Ambre","J5R0S3","Candiac","Montérégie","-73.5140645141059","45.3959854945206"
